District,Year,Month,Precipitation,Latitude,Longitude
Tanahu,2023,3,46.04759368,27.955538,84.252931
Arghakhanchi,2023,3,40.58431302,27.918662,83.073749
Solukhumbu,2023,3,31.43642369,27.712663,86.717251
Nuwakot,2023,3,40.27334425,27.914389,85.236035
Sankhuwasabha,2023,3,51.94446153,27.582582,87.277929
Palpa,2023,3,44.71761077,27.818993,83.625544
Taplejung,2023,3,57.30068786,27.581838,87.820592
Chitwan,2023,3,31.45086983,27.585455,84.436234
Nawalparasi,2023,3,34.01627449,27.633505,83.952535
Kapilbastu,2023,3,29.397418,27.636098,82.989886
Ramechhap,2023,3,32.5414193,27.508253,86.170473
Kathmandu,2023,3,39.00311614,27.725003,85.334538
Rupandehi,2023,3,27.94408907,27.581858,83.389628
Kavre,2023,3,33.98310553,27.539266,85.618132
Bhaktapur,2023,3,41.13349028,27.679856,85.442301
Makwanpur,2023,3,37.54346612,27.469932,85.079392
Lalitpur,2023,3,38.56934364,27.539145,85.341026
Okhaldhunga,2023,3,34.52348826,27.331806,86.418922
Bhojpur,2023,3,40.66084855,27.180734,87.067909
Parsa,2023,3,31.02116341,27.239618,84.780146
Sindhuli,2023,3,36.94189447,27.201824,85.943553
Khotang,2023,3,42.01433929,27.169881,86.787232
Panchthar,2023,3,57.49793985,27.115552,87.774862
Bara,2023,3,32.00632181,27.109749,85.070726
Tehrathum,2023,3,59.9639783,27.153802,87.547205
Rautahat,2023,3,33.06094427,27.002265,85.302537
Dhankuta,2023,3,40.68310449,26.991155,87.33102
Sarlahi,2023,3,36.85360928,26.985199,85.563792
Udayapur,2023,3,40.46755995,26.913352,86.696839
Mahottari,2023,3,31.53794086,26.883426,85.819526
Ilam,2023,3,48.66576713,26.879457,87.90406
Dhanusa,2023,3,26.11114827,26.829398,86.033434
Siraha,2023,3,32.17899256,26.757133,86.340126
Saptari,2023,3,39.64730474,26.616442,86.725082
Morang,2023,3,43.1281142,26.617733,87.472352
Sunsari,2023,3,41.32250883,26.65068,87.164867
Jhapa,2023,3,48.02222241,26.580276,87.913405
Humla,2023,4,26.87755739,30.031246,81.879939
Darchula,2023,4,35.27748371,29.891764,80.79208
Bajhang,2023,4,38.41695656,29.707187,81.177552
Mugu,2023,4,39.16039207,29.616697,82.370045
Bajura,2023,4,36.68135388,29.560981,81.563751
Baitadi,2023,4,48.25344049,29.505748,80.568945
Dolpa,2023,4,30.75705305,29.169672,83.051675
Jumla,2023,4,41.54409949,29.271429,82.216955
Kalikot,2023,4,56.68323985,29.193791,81.751297
Doti,2023,4,33.32513416,29.168435,80.894631
Dadeldhura,2023,4,48.03892513,29.223587,80.485935
Achham,2023,4,34.94695692,29.113284,81.297039
Mustang,2023,4,22.23483707,28.982166,83.857865
Dailekh,2023,4,41.35347796,28.877176,81.675712
Jajarkot,2023,4,51.51732401,28.864711,82.166041
Kanchanpur,2023,4,23.19943372,28.862743,80.321964
Kailali,2023,4,23.54839893,28.743479,80.875891
Rukum,2023,4,49.7586851,28.700602,82.663139
Surkhet,2023,4,26.77422799,28.63821,81.58624
Manang,2023,4,33.77023352,28.675265,84.224174
Myagdi,2023,4,50.69058003,28.553634,83.460469
Gorkha,2023,4,24.52697312,28.319581,84.79061
Bardiya,2023,4,23.5740028,28.384409,81.399746
Salyan,2023,4,30.80316443,28.397541,82.137366
Baglung,2023,4,50.99680297,28.34594,83.253815
Kaski,2023,4,39.34694378,28.354788,83.998296
Rolpa,2023,4,49.37571908,28.343304,82.625385
Lamjung,2023,4,28.89993891,28.292067,84.430079
Parbat,2023,4,54.92520527,28.209591,83.680393
Rasuwa,2023,4,17.20990459,28.183009,85.410846
Pyuthan,2023,4,53.8561516,28.118619,82.866551
Dhading,2023,4,25.43020944,27.950737,84.961925
Banke,2023,4,24.42940599,28.086256,81.827979
Gulmi,2023,4,57.81577361,28.093716,83.3024
Dang,2023,4,47.23544399,27.962875,82.417879
Syangja,2023,4,48.85863616,28.0212,83.804351
Sindhupalchok,2023,4,26.44152842,27.913888,85.737562
Dolakha,2023,4,26.86656693,27.783823,86.194733
Tanahu,2023,4,40.09524257,27.955538,84.252931
Arghakhanchi,2023,4,52.33616108,27.918662,83.073749
Solukhumbu,2023,4,18.34891999,27.712663,86.717251
Nuwakot,2023,4,19.20673265,27.914389,85.236035
Sankhuwasabha,2023,4,38.27923794,27.582582,87.277929
Palpa,2023,4,43.99696069,27.818993,83.625544
Taplejung,2023,4,44.04328597,27.581838,87.820592
Chitwan,2023,4,35.85415851,27.585455,84.436234
Nawalparasi,2023,4,39.54952206,27.633505,83.952535
Kapilbastu,2023,4,27.50078779,27.636098,82.989886
Ramechhap,2023,4,31.41570289,27.508253,86.170473
Kathmandu,2023,4,25.49728397,27.725003,85.334538
Rupandehi,2023,4,28.61356186,27.581858,83.389628
Kavre,2023,4,33.19236288,27.539266,85.618132
Bhaktapur,2023,4,25.07834645,27.679856,85.442301
Makwanpur,2023,4,39.36319026,27.469932,85.079392
Lalitpur,2023,4,32.51377985,27.539145,85.341026
Okhaldhunga,2023,4,27.60507067,27.331806,86.418922
Bhojpur,2023,4,36.73829007,27.180734,87.067909
Parsa,2023,4,40.64733022,27.239618,84.780146
Sindhuli,2023,4,32.13185107,27.201824,85.943553
Khotang,2023,4,31.71855159,27.169881,86.787232
Panchthar,2023,4,52.99442157,27.115552,87.774862
Bara,2023,4,37.44051999,27.109749,85.070726
Tehrathum,2023,4,46.8350325,27.153802,87.547205
Rautahat,2023,4,35.47675673,27.002265,85.302537
Dhankuta,2023,4,39.08471721,26.991155,87.33102
Sarlahi,2023,4,27.32509499,26.985199,85.563792
Udayapur,2023,4,34.23444981,26.913352,86.696839
Mahottari,2023,4,21.17844099,26.883426,85.819526
Ilam,2023,4,52.31689525,26.879457,87.90406
Dhanusa,2023,4,18.82513182,26.829398,86.033434
Siraha,2023,4,26.80676953,26.757133,86.340126
Saptari,2023,4,35.92750215,26.616442,86.725082
Morang,2023,4,36.19531489,26.617733,87.472352
Sunsari,2023,4,31.16401853,26.65068,87.164867
Jhapa,2023,4,39.75550132,26.580276,87.913405
Humla,2023,5,49.79176911,30.031246,81.879939
Darchula,2023,5,51.97257132,29.891764,80.79208
Bajhang,2023,5,79.10053519,29.707187,81.177552
Mugu,2023,5,86.27825071,29.616697,82.370045
Bajura,2023,5,84.15282431,29.560981,81.563751
Baitadi,2023,5,138.2494358,29.505748,80.568945
Dolpa,2023,5,64.55681684,29.169672,83.051675
Jumla,2023,5,65.96527715,29.271429,82.216955
Kalikot,2023,5,93.13556904,29.193791,81.751297
Doti,2023,5,106.4813438,29.168435,80.894631
Dadeldhura,2023,5,150.5298376,29.223587,80.485935
Achham,2023,5,93.01750933,29.113284,81.297039
Mustang,2023,5,39.84715113,28.982166,83.857865
Dailekh,2023,5,119.7073604,28.877176,81.675712
Jajarkot,2023,5,136.8980964,28.864711,82.166041
Kanchanpur,2023,5,81.84358775,28.862743,80.321964
Kailali,2023,5,97.31416299,28.743479,80.875891
Rukum,2023,5,110.2975129,28.700602,82.663139
Surkhet,2023,5,109.486009,28.63821,81.58624
Manang,2023,5,70.58616852,28.675265,84.224174
Myagdi,2023,5,116.0362842,28.553634,83.460469
Gorkha,2023,5,80.80179993,28.319581,84.79061
Bardiya,2023,5,115.5983626,28.384409,81.399746
Salyan,2023,5,91.19283874,28.397541,82.137366
Baglung,2023,5,147.1557338,28.34594,83.253815
Kaski,2023,5,194.5025493,28.354788,83.998296
Rolpa,2023,5,107.0262667,28.343304,82.625385
Lamjung,2023,5,164.9479487,28.292067,84.430079
Parbat,2023,5,213.3578142,28.209591,83.680393
Rasuwa,2023,5,67.05276648,28.183009,85.410846
Pyuthan,2023,5,122.6288087,28.118619,82.866551
Dhading,2023,5,114.7227187,27.950737,84.961925
Banke,2023,5,106.5499888,28.086256,81.827979
Gulmi,2023,5,153.3260688,28.093716,83.3024
Dang,2023,5,69.9848002,27.962875,82.417879
Syangja,2023,5,209.5825062,28.0212,83.804351
Sindhupalchok,2023,5,92.52861938,27.913888,85.737562
Dolakha,2023,5,72.07571407,27.783823,86.194733
Tanahu,2023,5,195.5549088,27.955538,84.252931
Arghakhanchi,2023,5,112.9263707,27.918662,83.073749
Solukhumbu,2023,5,49.57687599,27.712663,86.717251
Nuwakot,2023,5,91.00598133,27.914389,85.236035
Sankhuwasabha,2023,5,89.62413264,27.582582,87.277929
Palpa,2023,5,128.9490388,27.818993,83.625544
Taplejung,2023,5,63.65248921,27.581838,87.820592
Chitwan,2023,5,126.1822972,27.585455,84.436234
Nawalparasi,2023,5,133.4920081,27.633505,83.952535
Kapilbastu,2023,5,82.39247582,27.636098,82.989886
Ramechhap,2023,5,70.16158498,27.508253,86.170473
Kathmandu,2023,5,89.8365049,27.725003,85.334538
Rupandehi,2023,5,90.39614954,27.581858,83.389628
Kavre,2023,5,77.36816022,27.539266,85.618132
Bhaktapur,2023,5,93.77343952,27.679856,85.442301
Makwanpur,2023,5,117.5079886,27.469932,85.079392
Lalitpur,2023,5,93.14318766,27.539145,85.341026
Okhaldhunga,2023,5,64.9011358,27.331806,86.418922
Bhojpur,2023,5,76.85586926,27.180734,87.067909
Parsa,2023,5,115.0140706,27.239618,84.780146
Sindhuli,2023,5,83.31110883,27.201824,85.943553
Khotang,2023,5,69.91408629,27.169881,86.787232
Panchthar,2023,5,87.101964,27.115552,87.774862
Bara,2023,5,105.0924924,27.109749,85.070726
Tehrathum,2023,5,85.01948772,27.153802,87.547205
Rautahat,2023,5,104.7950146,27.002265,85.302537
Dhankuta,2023,5,66.44862029,26.991155,87.33102
Sarlahi,2023,5,93.1683427,26.985199,85.563792
Udayapur,2023,5,77.96831126,26.913352,86.696839
Mahottari,2023,5,85.88145217,26.883426,85.819526
Ilam,2023,5,81.24583648,26.879457,87.90406
Dhanusa,2023,5,79.24180552,26.829398,86.033434
Siraha,2023,5,90.9961382,26.757133,86.340126
Saptari,2023,5,94.75231503,26.616442,86.725082
Morang,2023,5,88.74844391,26.617733,87.472352
Sunsari,2023,5,81.87538842,26.65068,87.164867
Jhapa,2023,5,98.40784708,26.580276,87.913405
Humla,2023,6,99.19294514,30.031246,81.879939
Darchula,2023,6,187.2768388,29.891764,80.79208
Bajhang,2023,6,136.6457427,29.707187,81.177552
Mugu,2023,6,69.15942667,29.616697,82.370045
Bajura,2023,6,95.52715684,29.560981,81.563751
Baitadi,2023,6,193.1263277,29.505748,80.568945
Dolpa,2023,6,67.08552077,29.169672,83.051675
Jumla,2023,6,66.89012992,29.271429,82.216955
Kalikot,2023,6,81.39854121,29.193791,81.751297
Doti,2023,6,168.9645521,29.168435,80.894631
Dadeldhura,2023,6,173.5088733,29.223587,80.485935
Achham,2023,6,140.2715008,29.113284,81.297039
Mustang,2023,6,66.47413986,28.982166,83.857865
Dailekh,2023,6,117.6691264,28.877176,81.675712
Jajarkot,2023,6,115.0852805,28.864711,82.166041
Kanchanpur,2023,6,179.0108403,28.862743,80.321964
Kailali,2023,6,232.1855508,28.743479,80.875891
Rukum,2023,6,140.0359935,28.700602,82.663139
Surkhet,2023,6,168.9691917,28.63821,81.58624
Manang,2023,6,153.824979,28.675265,84.224174
Myagdi,2023,6,149.1319402,28.553634,83.460469
Gorkha,2023,6,146.614227,28.319581,84.79061
Bardiya,2023,6,179.1661235,28.384409,81.399746
Salyan,2023,6,165.510822,28.397541,82.137366
Baglung,2023,6,178.7573121,28.34594,83.253815
Kaski,2023,6,278.9524395,28.354788,83.998296
Rolpa,2023,6,189.1540361,28.343304,82.625385
Lamjung,2023,6,241.4911203,28.292067,84.430079
Parbat,2023,6,243.7705222,28.209591,83.680393
Rasuwa,2023,6,117.6444693,28.183009,85.410846
Pyuthan,2023,6,190.5601685,28.118619,82.866551
Dhading,2023,6,178.4330943,27.950737,84.961925
Banke,2023,6,149.1152124,28.086256,81.827979
Gulmi,2023,6,218.8155568,28.093716,83.3024
Dang,2023,6,211.1503542,27.962875,82.417879
Syangja,2023,6,324.4502047,28.0212,83.804351
Sindhupalchok,2023,6,151.3506717,27.913888,85.737562
Dolakha,2023,6,122.1432522,27.783823,86.194733
Tanahu,2023,6,319.9215595,27.955538,84.252931
Arghakhanchi,2023,6,210.3925338,27.918662,83.073749
Solukhumbu,2023,6,105.3503214,27.712663,86.717251
Nuwakot,2023,6,143.5473377,27.914389,85.236035
Sankhuwasabha,2023,6,149.1458359,27.582582,87.277929
Palpa,2023,6,274.1886352,27.818993,83.625544
Taplejung,2023,6,155.4635711,27.581838,87.820592
Chitwan,2023,6,299.8145717,27.585455,84.436234
Nawalparasi,2023,6,337.3666613,27.633505,83.952535
Kapilbastu,2023,6,215.4324067,27.636098,82.989886
Ramechhap,2023,6,148.5144605,27.508253,86.170473
Kathmandu,2023,6,158.9039147,27.725003,85.334538
Rupandehi,2023,6,258.3179623,27.581858,83.389628
Kavre,2023,6,178.4453966,27.539266,85.618132
Bhaktapur,2023,6,159.9973089,27.679856,85.442301
Makwanpur,2023,6,239.8494017,27.469932,85.079392
Lalitpur,2023,6,189.8807531,27.539145,85.341026
Okhaldhunga,2023,6,155.1791921,27.331806,86.418922
Bhojpur,2023,6,146.1240038,27.180734,87.067909
Parsa,2023,6,243.9980116,27.239618,84.780146
Sindhuli,2023,6,224.0523749,27.201824,85.943553
Khotang,2023,6,163.8850113,27.169881,86.787232
Panchthar,2023,6,203.7857916,27.115552,87.774862
Bara,2023,6,205.4710557,27.109749,85.070726
Tehrathum,2023,6,182.5059018,27.153802,87.547205
Rautahat,2023,6,225.950164,27.002265,85.302537
Dhankuta,2023,6,157.7866685,26.991155,87.33102
Sarlahi,2023,6,235.3776536,26.985199,85.563792
Udayapur,2023,6,211.2217492,26.913352,86.696839
Mahottari,2023,6,210.9850572,26.883426,85.819526
Ilam,2023,6,236.7140418,26.879457,87.90406
Dhanusa,2023,6,198.6765128,26.829398,86.033434
Siraha,2023,6,217.6111515,26.757133,86.340126
Saptari,2023,6,233.1311715,26.616442,86.725082
Morang,2023,6,242.2458385,26.617733,87.472352
Sunsari,2023,6,226.1918534,26.65068,87.164867
Jhapa,2023,6,234.7225665,26.580276,87.913405
Humla,2023,7,94.18098473,30.031246,81.879939
Darchula,2023,7,254.7117601,29.891764,80.79208
Bajhang,2023,7,181.9190779,29.707187,81.177552
Mugu,2023,7,109.5946796,29.616697,82.370045
Bajura,2023,7,130.7555704,29.560981,81.563751
Baitadi,2023,7,300.870841,29.505748,80.568945
Dolpa,2023,7,134.7991555,29.169672,83.051675
Jumla,2023,7,139.0462031,29.271429,82.216955
Kalikot,2023,7,143.5834285,29.193791,81.751297
Doti,2023,7,258.3226581,29.168435,80.894631
Dadeldhura,2023,7,305.8928798,29.223587,80.485935
Achham,2023,7,228.76962,29.113284,81.297039
Mustang,2023,7,159.2771528,28.982166,83.857865
Dailekh,2023,7,238.7850122,28.877176,81.675712
Jajarkot,2023,7,243.7829484,28.864711,82.166041
Kanchanpur,2023,7,404.3289948,28.862743,80.321964
Kailali,2023,7,382.9028976,28.743479,80.875891
Rukum,2023,7,256.0354,28.700602,82.663139
Surkhet,2023,7,300.8766661,28.63821,81.58624
Manang,2023,7,286.3168434,28.675265,84.224174
Myagdi,2023,7,250.8731354,28.553634,83.460469
Gorkha,2023,7,249.3972397,28.319581,84.79061
Bardiya,2023,7,357.2016571,28.384409,81.399746
Salyan,2023,7,263.6516121,28.397541,82.137366
Baglung,2023,7,307.8551708,28.34594,83.253815
Kaski,2023,7,430.0144451,28.354788,83.998296
Rolpa,2023,7,298.3959576,28.343304,82.625385
Lamjung,2023,7,395.9375274,28.292067,84.430079
Parbat,2023,7,375.2644306,28.209591,83.680393
Rasuwa,2023,7,289.6812024,28.183009,85.410846
Pyuthan,2023,7,265.0476188,28.118619,82.866551
Dhading,2023,7,341.1689,27.950737,84.961925
Banke,2023,7,285.8365558,28.086256,81.827979
Gulmi,2023,7,328.9142862,28.093716,83.3024
Dang,2023,7,355.0327265,27.962875,82.417879
Syangja,2023,7,437.2691711,28.0212,83.804351
Sindhupalchok,2023,7,435.9073073,27.913888,85.737562
Dolakha,2023,7,404.3212472,27.783823,86.194733
Tanahu,2023,7,396.6550251,27.955538,84.252931
Arghakhanchi,2023,7,304.242668,27.918662,83.073749
Solukhumbu,2023,7,353.5104776,27.712663,86.717251
Nuwakot,2023,7,373.3197992,27.914389,85.236035
Sankhuwasabha,2023,7,357.5490492,27.582582,87.277929
Palpa,2023,7,412.3306606,27.818993,83.625544
Taplejung,2023,7,365.8469825,27.581838,87.820592
Chitwan,2023,7,399.9785696,27.585455,84.436234
Nawalparasi,2023,7,457.9273148,27.633505,83.952535
Kapilbastu,2023,7,367.6194973,27.636098,82.989886
Ramechhap,2023,7,389.5337884,27.508253,86.170473
Kathmandu,2023,7,371.6365052,27.725003,85.334538
Rupandehi,2023,7,423.8549306,27.581858,83.389628
Kavre,2023,7,349.4248066,27.539266,85.618132
Bhaktapur,2023,7,335.6785665,27.679856,85.442301
Makwanpur,2023,7,465.8605373,27.469932,85.079392
Lalitpur,2023,7,350.7103596,27.539145,85.341026
Okhaldhunga,2023,7,384.6238694,27.331806,86.418922
Bhojpur,2023,7,328.0197528,27.180734,87.067909
Parsa,2023,7,383.060719,27.239618,84.780146
Sindhuli,2023,7,397.3906864,27.201824,85.943553
Khotang,2023,7,372.1342035,27.169881,86.787232
Panchthar,2023,7,391.4984429,27.115552,87.774862
Bara,2023,7,465.5256541,27.109749,85.070726
Tehrathum,2023,7,337.5438701,27.153802,87.547205
Rautahat,2023,7,435.3856945,27.002265,85.302537
Dhankuta,2023,7,343.066639,26.991155,87.33102
Sarlahi,2023,7,410.9993793,26.985199,85.563792
Udayapur,2023,7,423.2030321,26.913352,86.696839
Mahottari,2023,7,331.7330545,26.883426,85.819526
Ilam,2023,7,571.6587306,26.879457,87.90406
Dhanusa,2023,7,347.3184657,26.829398,86.033434
Siraha,2023,7,377.0504753,26.757133,86.340126
Saptari,2023,7,410.0936165,26.616442,86.725082
Morang,2023,7,563.3647341,26.617733,87.472352
Sunsari,2023,7,493.088049,26.65068,87.164867
Jhapa,2023,7,730.4875104,26.580276,87.913405
Humla,2023,8,111.1912893,30.031246,81.879939
Darchula,2023,8,211.4987233,29.891764,80.79208
Bajhang,2023,8,194.5838545,29.707187,81.177552
Mugu,2023,8,159.1458621,29.616697,82.370045
Bajura,2023,8,165.850768,29.560981,81.563751
Baitadi,2023,8,264.395507,29.505748,80.568945
Dolpa,2023,8,158.7972896,29.169672,83.051675
Jumla,2023,8,178.7711751,29.271429,82.216955
Kalikot,2023,8,176.0143057,29.193791,81.751297
Doti,2023,8,244.9282579,29.168435,80.894631
Dadeldhura,2023,8,282.5527737,29.223587,80.485935
Achham,2023,8,226.5248383,29.113284,81.297039
Mustang,2023,8,162.9035194,28.982166,83.857865
Dailekh,2023,8,267.9156815,28.877176,81.675712
Jajarkot,2023,8,277.0797071,28.864711,82.166041
Kanchanpur,2023,8,333.5128517,28.862743,80.321964
Kailali,2023,8,370.7238164,28.743479,80.875891
Rukum,2023,8,287.3587182,28.700602,82.663139
Surkhet,2023,8,292.8350938,28.63821,81.58624
Manang,2023,8,367.1175635,28.675265,84.224174
Myagdi,2023,8,330.584924,28.553634,83.460469
Gorkha,2023,8,351.9146087,28.319581,84.79061
Bardiya,2023,8,361.216595,28.384409,81.399746
Salyan,2023,8,280.3662982,28.397541,82.137366
Baglung,2023,8,343.4614449,28.34594,83.253815
Kaski,2023,8,559.4817278,28.354788,83.998296
Rolpa,2023,8,281.9261337,28.343304,82.625385
Lamjung,2023,8,506.9180615,28.292067,84.430079
Parbat,2023,8,471.5433284,28.209591,83.680393
Rasuwa,2023,8,385.8484682,28.183009,85.410846
Pyuthan,2023,8,230.9515687,28.118619,82.866551
Dhading,2023,8,427.7797068,27.950737,84.961925
Banke,2023,8,287.6257993,28.086256,81.827979
Gulmi,2023,8,334.9296263,28.093716,83.3024
Dang,2023,8,314.4671339,27.962875,82.417879
Syangja,2023,8,516.2575095,28.0212,83.804351
Sindhupalchok,2023,8,469.3982146,27.913888,85.737562
Dolakha,2023,8,411.2690768,27.783823,86.194733
Tanahu,2023,8,433.3761364,27.955538,84.252931
Arghakhanchi,2023,8,303.7849175,27.918662,83.073749
Solukhumbu,2023,8,421.1794206,27.712663,86.717251
Nuwakot,2023,8,409.5078201,27.914389,85.236035
Sankhuwasabha,2023,8,432.0932774,27.582582,87.277929
Palpa,2023,8,409.3416056,27.818993,83.625544
Taplejung,2023,8,392.1006804,27.581838,87.820592
Chitwan,2023,8,343.4511144,27.585455,84.436234
Nawalparasi,2023,8,387.1097902,27.633505,83.952535
Kapilbastu,2023,8,333.3791132,27.636098,82.989886
Ramechhap,2023,8,398.1745481,27.508253,86.170473
Kathmandu,2023,8,374.1432781,27.725003,85.334538
Rupandehi,2023,8,351.9847805,27.581858,83.389628
Kavre,2023,8,361.1487326,27.539266,85.618132
Bhaktapur,2023,8,357.5608908,27.679856,85.442301
Makwanpur,2023,8,371.4218725,27.469932,85.079392
Lalitpur,2023,8,333.4920952,27.539145,85.341026
Okhaldhunga,2023,8,386.6076386,27.331806,86.418922
Bhojpur,2023,8,304.4536571,27.180734,87.067909
Parsa,2023,8,372.228488,27.239618,84.780146
Sindhuli,2023,8,373.7529346,27.201824,85.943553
Khotang,2023,8,321.4843548,27.169881,86.787232
Panchthar,2023,8,444.9524276,27.115552,87.774862
Bara,2023,8,350.4917336,27.109749,85.070726
Tehrathum,2023,8,347.4622916,27.153802,87.547205
Rautahat,2023,8,363.1830006,27.002265,85.302537
Dhankuta,2023,8,303.0106572,26.991155,87.33102
Sarlahi,2023,8,387.0312044,26.985199,85.563792
Udayapur,2023,8,414.2789281,26.913352,86.696839
Mahottari,2023,8,344.158758,26.883426,85.819526
Ilam,2023,8,493.683707,26.879457,87.90406
Dhanusa,2023,8,353.2841883,26.829398,86.033434
Siraha,2023,8,404.9419427,26.757133,86.340126
Saptari,2023,8,451.004882,26.616442,86.725082
Morang,2023,8,547.6400762,26.617733,87.472352
Sunsari,2023,8,528.2747889,26.65068,87.164867
Jhapa,2023,8,562.1441658,26.580276,87.913405
Humla,2023,9,83.1424735,30.031246,81.879939
Darchula,2023,9,159.1135221,29.891764,80.79208
Bajhang,2023,9,129.8186433,29.707187,81.177552
Mugu,2023,9,85.17937094,29.616697,82.370045
Bajura,2023,9,105.4249887,29.560981,81.563751
Baitadi,2023,9,144.6868498,29.505748,80.568945
